date,average_difficulty,tx_count,tx_volume,heuristical_volume,median_tx_value,active_addresses,fees,median_fee,payment_count,reward,block_size,block_count
2018-07-11,53169374.8636,9038,18227072763173,14167496971754,3451586,45249,370321113,226,31242,184043662842,7427345,549
2018-07-12,51578408.0279,9641,17178532147067,11877746399627,4000000,45730,294428664,226,30294,184971449856,7301986,552
2018-07-13,54930160.3896,9754,11214652604847,7186052879378,6434072,42435,387792354,266,27619,184061134083,7498347,549
2018-07-14,58701845.7345,9803,11683940656651,8467630337010,4769434,44289,297418816,372,31410,183636200724,7176222,548
2018-07-15,55437172.2117,7281,91628075343656,27430212105199,2743494,34615,338770934,226,23772,183677552842,5831157,548
2018-07-16,57447493.5903,8460,10899248207016,8032937200059,3342806,43996,376099099,226,30489,184384000649,7267573,550
2018-07-17,56903426.6898,53062,13557922133231,11264266564907,2173128,41912,351000281,192,29914,182351542905,15222570,544
2018-07-18,52284199.2537,464031,52266380902381,14833322953354,1004382,223761,340405490,192,116426,185351986503,105675324,553
2018-07-19,59642485.2673,317430,92147994402599,9095195785482,1002838,151384,335055095,192,76221,183339277182,72899921,547
2018-07-20,63498110.8892,55868,36252710367499,14828656462017,1002850,110000,252462337,226,57646,183256684424,20577944,547
2018-07-21,57009782.1686,42392,210880201655142,7972739419814,19242,94262,207659347,226,50455,183881001076,16276994,549
2018-07-22,58293956.6837,31987,16246269235341,8396481925417,19242,74287,152586700,226,39336,185498727534,12688882,554
2018-07-23,58510519.9433,28830,25601087660943,12421390353238,19242,76345,235979344,372,44079,182905641610,12631427,546
2018-07-24,61301071.9459,19704,10801764082356,6755007451658,19242,58832,221401879,229,33639,182221944503,10336904,544
2018-07-25,61230133.3055,8968,9392720166869,5330604557835,3799756,45398,220031950,226,30724,183893373679,6912938,549
2018-07-26,56750523.8275,9226,32368568475037,9096762818544,2866089,45666,178852596,226,32382,184521313967,7542387,551
2018-07-27,57287621.8953,8779,9128322039561,6838770673972,3173409,43887,196127007,226,29936,184873148199,6733328,552
2018-07-28,56357122.8667,9170,9510268889110,5664925436477,2274211,43559,162699224,276,30460,181828682027,6472028,543
2018-07-29,62070622.347,8301,7465948357811,5038438209448,5000050,92466,208974657,226,36007,183547756565,13904505,548
2018-07-30,58607658.5234,8640,31084876655901,12349668650422,6959937,53618,171371364,226,39540,184513832735,9097596,551
2018-07-31,60913328.2803,8987,13470534908654,7303341045097,6174984,54111,281203401,226,37729,183619985309,9004735,548
2018-08-01,66190822.7501,8694,18673006237143,8285789836109,30140576,45898,410364573,522,31993,185087385765,9539465,552
2018-08-02,58706918.1327,5857,6941828438532,4534168002474,19999461,39848,344162855,520,26728,798064906374,7187617,539
2018-08-03,61095532.3266,5669,32783734603871,7824281976194,21000210,35561,311656370,522,24677,184654117741,6624936,551
2018-08-04,58207764.0545,5635,7692888530252,5246812941666,15000150,38447,296743288,520,28092,184304644838,6447827,550
2018-08-05,62390787.7105,5045,4752304142259,3225068888765,17510160,41009,274544626,398,30015,181940527429,6344410,543
2018-08-06,59310489.7875,5808,7230409815207,5348913148057,23969104,45389,310578456,430,33917,184987599648,7241883,552
2018-08-07,55626656.7458,6616,15813248560392,7384105987394,32720418,49441,318294892,377,35424,182987957158,8430733,546
2018-08-08,58750928.3533,6476,14634360775250,8980844550628,60000600,54290,460943379,377,43410,185137964571,9218517,552
2018-08-09,59084604.9262,6052,14650420781331,7138860145996,20000200,42713,374923786,488,29022,182710026231,7938560,545
2018-08-10,52914209.5262,6655,10073878148205,6135960407855,19298137,51580,367480844,525,28961,184375382394,16971867,550
2018-08-11,59116505.7091,6646,6425353440587,3826784900501,15668078,54400,374063419,526,26438,184047405148,21093573,549
2018-08-12,57079652.4915,4550,9066043897511,6106108312817,20318024,34612,273317649,524,22042,181939300452,11877854,543
2018-08-13,54736901.1664,5363,14472933425037,8745105694562,51000510,35186,441840874,566,23767,184449742424,6140352,550
2018-08-14,60648956.3214,6608,16459457097305,9984904719655,37565175,38126,446521444,522,27849,182781623889,6293750,545
2018-08-15,56184722.6046,5986,14628036473855,10425384824167,43691507,36917,427022843,569,27208,183096685109,6166701,546
2018-08-16,55057277.8495,5905,24191096471341,14376092879331,20625553,41490,301732165,452,30577,185647872999,7089437,554
2018-08-17,54428440.1282,5204,7901970363943,5100717774832,28318803,37800,324833362,521,27370,182325375986,6213726,544
2018-08-18,54223261.9657,4834,8009071954430,6152322743280,20817659,31778,275053198,523,22731,184952074390,5040034,552
2018-08-19,56615604.9666,3991,7170463853596,4941313918632,21306390,29275,293174604,523,21439,183297396691,4685056,547
2018-08-20,53044037.0567,4609,9065536768035,4863983358820,22000220,30121,312972436,524,21531,186997352554,4955814,558
2018-08-21,54384053.906,5050,5558882087930,3723181828548,23585623,35053,272334724,524,25993,181603757706,5748895,542
2018-08-22,54657042.9325,5254,9796484512664,7109706757084,33767493,38323,315520478,488,27909,184323422028,6308968,550
2018-08-23,51559988.2082,4688,8626327314479,5571790239502,25117904,34143,302145197,587,24850,183306367284,6003937,547
2018-08-24,54215482.6122,5880,11888050623645,7517480649352,19254237,32116,306240068,633,23787,183310462155,5032913,547
2018-08-25,50940033.1314,5603,6665537941951,4336818837506,18444810,31324,215462803,819,22902,183219684890,5121132,547
2018-08-26,51665871.2999,4818,13635439498584,7619127274910,36538350,35822,276304689,452,27085,184284206239,5485468,550
2018-08-27,52155605.1409,6232,24757253025772,14102906948678,77551314,38045,411507681,633,27039,183081169947,6767361,546
2018-08-28,54164752.125,7144,24950798856843,15394155679098,47925431,43025,450934759,770,30588,184458836309,7458001,550
2018-08-29,58831005.0975,6314,16566762855137,11135336522365,46338240,44104,434523497,523,32113,184107865226,7675331,549
2018-08-30,55211977.3254,5610,10470072253384,7003122090559,35419471,36589,367969080,563,25521,183706750988,6402800,548
2018-08-31,52694523.2866,6462,11621380357638,8484515623499,17500000,35772,327771079,670,27040,182662873524,5985039,545
2018-09-01,56730884.8837,8134,15299876806194,9453582070968,21200353,46316,471190039,522,35678,184144531768,8215732,549
2018-09-02,59089541.0443,8077,10815979915944,5948265314137,13041352,46418,351944993,374,36783,802198085827,8067330,554
2018-09-03,57370077.9198,7936,10842195370424,6129149157491,23583065,57514,380276517,452,44665,183049938783,9396657,546
2018-09-04,64894541.1702,6221,10171228691200,5020933039991,28485552,42649,349099978,500,30443,185026121170,7101843,552
2018-09-05,59909809.2982,6713,12306893984889,7458281155378,40086849,43120,380257757,523,31615,183719039665,7284388,548
2018-09-06,61563965.9218,6402,27032945903615,10345676501791,29172977,40194,317639420,522,28324,182987301686,6600717,546
2018-09-07,57844797.095,6989,13439526365447,9380666574769,16719470,38223,297844275,524,27523,183971186004,6237538,549
2018-09-08,64365150.7132,6392,19401644476813,11315962102290,17103722,32911,286988194,643,24735,182956650460,5805327,546
2018-09-09,59609772.3609,6034,7578879091384,5464644956254,19000190,38430,287691931,668,27431,183626473839,6348659,548
2018-09-10,64269837.816,7189,15814270044616,10161437746178,20666799,42146,360061072,522,29969,184367962622,7167433,550
2018-09-11,66390236.9844,7321,16376264698901,11528718777885,17516562,60320,324962381,481,49309,181990945184,7608612,543
2018-09-12,65469992.7107,6423,12125674043078,7879488305913,21124587,36762,370757426,784,24005,186051458081,7403757,555
2018-09-13,64058274.3868,6210,11982382519672,7395556008043,31900000,36179,334939613,966,24641,184342841163,6905947,550
2018-09-14,66664459.1455,7167,8410820219625,4960377105485,14902097,42093,312347095,522,30699,182312889719,6869125,544
2018-09-15,63810239.1363,7366,9519455594388,6330017266262,16000160,49488,250232432,522,38762,184927253624,7876419,552
2018-09-16,67176507.1878,7566,7826625186557,4931093610311,7000070,35369,211936382,374,27608,182547038827,6072766,545
2018-09-17,62527048.7637,6220,20182076191532,12768916966026,14990638,30162,309229629,510,21301,182978891895,5483515,546
2018-09-18,70445341.6841,5010,7810942181293,5179671235057,31000310,34830,281511510,670,26040,184958532702,5674096,552
2018-09-19,67967643.406,10356,8712352874078,6524649873936,1197124,42926,274128519,374,24422,184282030069,7122263,550
2018-09-20,66424783.2723,17372,10441001511496,5960242793349,1142824,49836,300391783,374,29718,182970054049,9296262,546
2018-09-21,66142213.6537,6838,15454740450106,8715334493179,14438502,32423,316497446,815,22459,182986159712,5822763,546
2018-09-22,68971900.5751,5597,7640127140113,6181282824510,13565963,28985,257923693,670,20893,184265825243,5131502,550
2018-09-23,73006756.4456,4936,6195818487256,4259512335992,20419254,28047,272142019,817,20212,182272684643,5315914,544
2018-09-24,68989662.142,5487,9857469599219,6043770622974,19000190,31810,242166109,1000,23103,184584627480,5691231,551
2018-09-25,64440226.5751,6277,12676206311180,6886245644545,17000170,35745,305926936,966,24179,182975589202,6247224,546
2018-09-26,72934136.2626,10930,10514025230132,6583895499894,13000130,37641,301378378,226,27668,182636480823,6984878,545
2018-09-27,70005011.3334,7396,9615249933247,6547769305539,15188626,42730,309985312,817,32700,183983327041,6575753,549
2018-09-28,68346918.0043,7004,9401001459521,6727362106790,15461075,38385,278937936,748,27713,184286839486,6754352,550
2018-09-29,68039725.896,7905,8929066153860,5230328750468,12792890,33618,268337929,1000,23718,184610799300,5612122,551
2018-09-30,66186359.2048,5474,5804936176680,3840909553235,14329579,28596,248978353,676,20447,184256879903,5193989,550
2018-10-01,66567308.1458,6140,4761498976595,2948496138637,17000170,37655,315025644,736,28300,183988367373,6160225,549
2018-10-02,68705598.6334,7416,8023100194075,5558154305752,14355174,41689,304053807,512,31996,779866357147,6983841,540
2018-10-03,59560404.699,12932,7735612009583,5031298226622,12612099,45263,315826144,226,33177,183989167873,8018675,549
2018-10-04,67151160.1137,10730,10403561775511,5695298122045,11996308,49089,219835979,226,36942,185565976813,8390917,554
2018-10-05,68642366.7796,81313,10985843048067,6043843539512,7600765,41744,248749109,192,31548,182583851554,20745185,545
2018-10-06,65055463.587,204204,10872368446931,6506479904860,7361084,44760,226056431,192,34014,183899398160,45158024,549
2018-10-07,68791567.6934,7823,6312064957820,3125243954227,6160805,39353,215651857,374,29779,183554433765,6891638,548
2018-10-08,65621074.7267,8614,7788710726967,4822167527647,8239479,46672,240155660,374,32291,183913497389,8077844,549
2018-10-09,69406028.2898,8718,9330452727957,6428524394877,8407123,53974,216021492,373,42005,183889363221,7456996,549
2018-10-10,64023475.671,8052,7910736502202,4988781191358,7479656,41214,243501679,373,29062,182578604124,6856231,545
2018-10-11,73084086.8075,8815,9881732388728,6421813493180,9000090,44007,250318312,374,30974,185261899325,7263051,553
2018-10-12,71580762.1136,8747,7644367188346,5229687647866,8286019,43873,299824281,374,29072,181965807084,13598388,543
2018-10-13,71146730.1593,7444,4947609979818,3622179196535,6796720,33275,165155405,374,22889,183838497134,6134654,549
2018-10-14,71875455.6481,6842,5270935469486,3961270837383,5000050,34111,159461801,373,23764,182829124067,5338431,546
2018-10-15,70450230.0773,8193,11623312801144,7571589679743,8160149,41042,296495909,374,30647,182966158175,6648208,546
2018-10-16,66141041.8963,7472,7117961549547,4724231423737,8928502,40136,221658831,374,29265,184898680023,6542282,552
2018-10-17,73945537.6997,13046,7123603382931,4690584235398,10850431,48867,206826983,226,37191,183880168712,7907945,549
2018-10-18,78399274.6566,38499,7175865752446,4945286372726,7305302,41159,206806932,192,30338,185218387945,12700400,553
2018-10-19,77077846.5721,14780,6553852919185,4273668331655,7000070,45516,250911384,226,33249,183924253113,8714785,549
2018-10-20,81952962.3363,9467,17103748185591,14578484045033,6072302,41222,170599101,373,29425,182505701546,7077679,545
2018-10-21,78358071.5237,8934,6194496029228,3682998070109,8000080,43337,209409602,373,31801,182209952226,7190250,544
2018-10-22,86113736.5028,11562,7682190456661,4493236878656,9645513,48305,233775207,226,35352,184241676757,8365638,550
2018-10-23,85245988.4743,10047,6156842700932,3902918131433,8440219,38762,187845979,226,25001,184864867171,6912924,552
2018-10-24,85718409.2379,9942,11539723276009,6434046553002,8474647,49383,263673891,374,37125,182598776336,8556303,545
2018-10-25,85435619.8391,9348,8361788360589,5468395866249,8525500,41463,193784709,373,29186,183198006796,7254622,547
2018-10-26,90516751.2664,8710,7688932977130,4834543416868,8000080,35337,162776127,374,25652,185843476782,5966840,555
2018-10-27,89003006.2831,8789,8242262045239,4378496720586,8304800,34422,191155000,498,23784,182860817266,5799494,546
2018-10-28,90297312.2194,8305,7659939634433,4107427236416,7688361,42914,178518150,375,30999,183517300058,6807904,548
2018-10-29,85184178.0597,8761,7798994760931,4664870639016,10000100,45378,216003099,226,33504,183554785007,7854565,548
2018-10-30,96443776.9607,10031,10003055922516,5551994542420,9194143,45560,292831041,491,31747,184300732591,8694661,550
2018-10-31,108296370.787,13344,10452916911328,6517817889140,3188553,45752,221114527,226,33385,185567255361,8228139,554
2018-11-01,106685634.929,9486,6131090581846,3935085703196,8572160,42177,231314086,374,30491,783328177247,7105422,541
2018-11-02,105875035.21,10230,9891322679779,5720112536695,9565112,60207,233295579,374,46635,184910316771,8815661,552
2018-11-03,118085047.409,9245,7997131402753,5059533808130,9000090,42721,180958349,374,30801,184523419720,7514802,551
2018-11-04,92224397.2007,8041,8626648206707,5616188154133,9000090,41108,230651462,374,29210,182900313728,6880650,546
2018-11-05,105379036.656,9761,11666596005162,8115436055410,12788561,52219,249090178,373,38127,182584192623,8922287,545
2018-11-06,95922235.0174,10582,11044484824232,7037681420160,14000140,54263,268700403,373,38793,184276601953,9434789,550
2018-11-07,107699825.48,10528,19497629598730,12200498431788,11000110,56033,273673342,372,41298,183612455250,9678224,548
2018-11-08,97967212.484,11280,17985725245510,11864914894214,11000110,63639,263094976,226,49031,183601876884,9918175,548
2018-11-09,101826906.849,11470,8705774118408,6114555642695,8264932,54545,259064980,373,39656,180921368320,9564240,540
2018-11-10,96478970.0354,227062,7701617718205,5308321792589,8230098,48475,279228338,192,35362,184621689709,49812835,551
2018-11-11,89951128.8161,3021835,7604319730982,5784857302340,8300422,55215,776153686,192,43237,185453174878,584741821,552
2018-11-12,93983849.7918,51990,11276726650723,8247347171243,8856600,51156,288126168,192,31394,182623228613,17095845,545
2018-11-13,99629704.6897,9458,8539680343852,5813681523423,8200164,45100,251831133,373,32768,183925172862,7693980,549
2018-11-14,101160446.488,9489,11174483223126,8600670015594,9121412,39764,346128923,374,27255,181677551905,6797601,542
2018-11-15,102873337.956,9238,12687944666166,9216310551198,11401543,36134,307986815,374,24075,183981328544,6166378,549
2018-11-16,104768121.694,10237,19761983981493,17869333814307,9579661,37316,248808995,328,27806,184925830187,6736717,552
2018-11-17,100724655.854,9484,10257078998406,6845981910542,10000100,40025,241411495,430,29422,185587552329,6486800,554
